Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
PHYS,994,31,12297,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ZHOU,OTTO Z",FALSE
PHYS,994,32,11215,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"DEARDORFF,DUANE L",FALSE
PLAN,59,1,13364,WORLD'S FAIRS,3,TuTh,09:30 - 10:45,New East,301,"Thomas,Alainna Ceton",FALSE
PLAN,89,1,13365,FYS: SPECIAL TOPICS,3,Th,18:30 - 21:00 PLANNING THE NIGHT,New East,201,"Palm,Matthew David",FALSE
PLAN,101,1,8654,INTRODUCTION TO URBAN STUDIES,3,MW,15:35 - 16:50,Howell Hall,115,"Nolan,Justin Christopher",FALSE
PLAN,101,606,13473,INTRODUCTION TO URBAN STUDIES Recitation 3 A,3,M,15:35 - 16:25,Dey Hall,306,Staff,FALSE
PLAN,247,604,14094,SOLVING URBAN PROBLEMS Recitation 3 A,3,M,12:20 - 13:10,Mitchell Hall,205,Staff,FALSE
PLAN,491,1,7242,INTRODUCTION TO GIS,3,MWF,11:15 - 12:05,Carolina Hall,220,Staff,FALSE
PLAN,548,1,10057,SUSTAINABLE ENERGY SYSTEMS,3,TuTh,15:30 - 16:45,Caldwell Hall,103,"KITTNER,NOAH R",FALSE
PLAN,590,3,11774,SPECIAL TOPICS SEMINAR,1,Th,15:30 - 18:00,Carolina Hall,104,Staff,FALSE
PLAN,590,5,12207,SPECIAL TOPICS SEMINAR,1,TuTh,09:30 - 10:45,New East,201,Staff,FALSE
PLAN,596,9,13226,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,Staff,FALSE
PLAN,596,52,9853,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,Staff,FALSE
PLAN,596,62,11529,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,Staff,FALSE
PLAN,596,63,11528,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,Staff,FALSE
PLAN,596,71,9852,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,Staff,FALSE
PLAN,636,1,13367,URBAN TRANSPORT PLA,3,TuTh,14:00 - 15:15,Hanes Art Center,218,"Palm,Matthew David",FALSE
PLAN,655,1,11129,PLAN NAT HAZ & CLIMATE RISK,3,MW,14:30 - 15:45,Dey Hall,206,Staff,FALSE
PLAN,672,1,13368,URBAN DATA ANALYTICS,3,TuTh,11:00 - 12:15,Wilson Hall,139,"KAZA,NIKHIL",FALSE
PLAN,677,1,13369,PERSPECTIVES ECON DEVELOPMENT,3,TuTh,12:30 - 13:45,New East,301,"TEWARI,MEENU",FALSE
PLAN,710,1,11777,MICROEC PLN & POL,3,TuTh,15:30 - 16:45,Peabody Hall,2024,"TEWARI,MEENU",FALSE
PLAN,714,1,4092,URB SPATIAL STRCTRE,3,MW,09:05 - 10:20,Dey Hall,305,"BENDOR,TODD K",FALSE
PLAN,714,601,9029,URB SPATIAL STRCTRE Recitation 3 A (In Person On Campus Learners),1,TBA,TBA,TBA,TBA,Staff,FALSE
PLAN,715,2,14866,INTRO GIS FOR PLANNERS,1,F,09:05 - 12:05,Davie Hall,101,Staff,FALSE
PLAN,720,1,4093,PLANNING METHODS,3,MW,10:35 - 12:05,Murphey Hall,104,"Bhagat-Conway,Matthew",FALSE
PLAN,725,1,14677,DISPUTE RESOLUTION,3,TuTh,11:00 - 12:15,New East,301,"Spurlock,Danielle Laura",FALSE
PLAN,740,1,9553,LAND USE/ENVR POL,3,,,,,"Spurlock,Danielle Laura",TRUE
PLAN,761,1,4094,HOUSING & PUB POL,3,MW,14:30 - 15:45,New East,301,"Quercia,Roberto G.",FALSE
PLAN,764,1,7840,COMMUNITY DEV & REV TECH,4,Th,14:00 - 16:50,Knapp-Sanders Bldg,3108,"MULLIGAN,CHRISTOPHER T",FALSE
PLAN,769,1,8147,HOUSING & COMM DEV PLAN & POL,3,TuTh,14:00 - 15:15,New East,201,"Hernandez,Ashley Camille",FALSE
PLAN,788,1,7960,PUB POLICY ECON I,3,TuTh,12:20 - 13:45,Murphey Hall,220,"Shadmehr,Mehdi",FALSE
